metric,period_month,period_date,org_code,org_name,total_patients,within_62d,breached_62d,compliance_rate
62d_combined,2025-05,2025-05-01,RMC,BOLTON NHS FOUNDATION TRUST,146.0,128.0,18.0,0.8767123287671232
62d_combined,2025-06,2025-06-01,RMC,BOLTON NHS FOUNDATION TRUST,126.0,110.0,16.0,0.873015873015873
62d_combined,2025-07,2025-07-01,RMC,BOLTON NHS FOUNDATION TRUST,154.0,128.5,25.5,0.8344155844155844
62d_combined,2025-08,2025-08-01,RMC,BOLTON NHS FOUNDATION TRUST,163.5,133.5,30.0,0.8165137614678899
62d_combined,2025-09,2025-09-01,RMC,BOLTON NHS FOUNDATION TRUST,148.0,114.5,33.5,0.7736486486486487
62d_combined,2023-10,2023-10-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,68.5,49.0,19.5,0.7153284671532847
62d_combined,2023-11,2023-11-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,106.0,80.0,26.0,0.7547169811320755
62d_combined,2023-12,2023-12-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,79.0,57.5,21.5,0.7278481012658228
62d_combined,2024-01,2024-01-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,84.0,58.0,26.0,0.6904761904761905
62d_combined,2024-02,2024-02-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,76.5,41.5,35.0,0.5424836601307189
62d_combined,2024-03,2024-03-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,83.5,68.0,15.5,0.8143712574850299
62d_combined,2024-04,2024-04-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,107.0,76.5,30.5,0.7149532710280374
62d_combined,2024-05,2024-05-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,81.5,63.0,18.5,0.7730061349693251
62d_combined,2024-06,2024-06-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,94.5,73.0,21.5,0.7724867724867724
62d_combined,2024-07,2024-07-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,95.5,75.0,20.5,0.7853403141361257
62d_combined,2024-08,2024-08-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,81.5,65.0,16.5,0.7975460122699386
62d_combined,2024-09,2024-09-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,86.5,66.0,20.5,0.7630057803468208
62d_combined,2024-10,2024-10-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,75.0,59.0,16.0,0.7866666666666666
62d_combined,2024-11,2024-11-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,85.5,61.5,24.0,0.7192982456140351
62d_combined,2024-12,2024-12-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,102.0,78.0,24.0,0.7647058823529411
62d_combined,2025-01,2025-01-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,102.0,87.0,15.0,0.8529411764705882
62d_combined,2025-02,2025-02-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,101.5,75.5,26.0,0.7438423645320197
62d_combined,2025-03,2025-03-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,102.0,82.5,19.5,0.8088235294117647
62d_combined,2025-04,2025-04-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,77.0,59.0,18.0,0.7662337662337663
62d_combined,2025-05,2025-05-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,80.0,64.5,15.5,0.80625
62d_combined,2025-06,2025-06-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,81.5,66.5,15.0,0.8159509202453987
62d_combined,2025-07,2025-07-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,91.0,71.5,19.5,0.7857142857142857
62d_combined,2025-08,2025-08-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,72.0,57.0,15.0,0.7916666666666666
62d_combined,2025-09,2025-09-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,88.5,73.5,15.0,0.8305084745762712
62d_combined,2023-12,2023-12-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,0.5,0.0,0.5,0.0
62d_combined,2024-01,2024-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,1.0,0.0,1.0,0.0
62d_combined,2024-03,2024-03-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,0.5,0.0,0.5,0.0
62d_combined,2025-03,2025-03-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,0.5,0.5,0.0,1.0
62d_combined,2025-09,2025-09-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,0.5,0.5,0.0,1.0
62d_combined,2023-10,2023-10-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,162.0,99.5,62.5,0.6141975308641975
62d_combined,2023-11,2023-11-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,174.0,119.5,54.5,0.6867816091954023
62d_combined,2023-12,2023-12-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,144.5,95.0,49.5,0.657439446366782
62d_combined,2024-01,2024-01-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,169.0,104.5,64.5,0.6183431952662722
62d_combined,2024-02,2024-02-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,141.0,94.5,46.5,0.6702127659574468
62d_combined,2024-03,2024-03-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,175.5,118.5,57.0,0.6752136752136753
62d_combined,2024-04,2024-04-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,193.5,122.5,71.0,0.6330749354005168
62d_combined,2024-05,2024-05-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,177.5,115.0,62.5,0.647887323943662
62d_combined,2024-06,2024-06-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,208.5,145.5,63.0,0.697841726618705
62d_combined,2024-07,2024-07-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,189.0,129.5,59.5,0.6851851851851852
62d_combined,2024-08,2024-08-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,205.0,144.0,61.0,0.7024390243902439
62d_combined,2024-09,2024-09-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,177.5,127.0,50.5,0.7154929577464789
62d_combined,2024-10,2024-10-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,198.0,156.0,42.0,0.7878787878787878
62d_combined,2024-11,2024-11-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,194.0,138.5,55.5,0.7139175257731959
62d_combined,2024-12,2024-12-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,169.0,125.0,44.0,0.7396449704142012
62d_combined,2025-01,2025-01-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,195.5,148.0,47.5,0.7570332480818415
62d_combined,2025-02,2025-02-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,195.0,145.0,50.0,0.7435897435897436
62d_combined,2025-03,2025-03-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,198.0,160.0,38.0,0.8080808080808081
62d_combined,2025-04,2025-04-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,182.5,131.5,51.0,0.7205479452054795
62d_combined,2025-05,2025-05-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,149.0,104.5,44.5,0.7013422818791947
62d_combined,2025-06,2025-06-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,216.0,163.0,53.0,0.7546296296296297
62d_combined,2025-07,2025-07-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,199.0,134.5,64.5,0.6758793969849246
62d_combined,2025-08,2025-08-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,159.0,103.0,56.0,0.6477987421383647
62d_combined,2025-09,2025-09-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,202.5,132.0,70.5,0.6518518518518519
62d_combined,2023-10,2023-10-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,273.5,194.5,79.0,0.7111517367458866
62d_combined,2023-11,2023-11-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,292.0,218.5,73.5,0.7482876712328768
62d_combined,2023-12,2023-12-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,233.0,160.0,73.0,0.6866952789699571
62d_combined,2024-01,2024-01-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,273.5,191.0,82.5,0.6983546617915904
62d_combined,2024-02,2024-02-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,214.0,137.0,77.0,0.6401869158878505
62d_combined,2024-03,2024-03-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,272.0,194.5,77.5,0.7150735294117647
62d_combined,2024-04,2024-04-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,248.0,177.5,70.5,0.7157258064516129
62d_combined,2024-05,2024-05-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,301.5,184.0,117.5,0.6102819237147595
62d_combined,2024-06,2024-06-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,274.5,206.5,68.0,0.7522768670309654
62d_combined,2024-07,2024-07-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,280.0,201.5,78.5,0.7196428571428571
62d_combined,2024-08,2024-08-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,258.5,194.0,64.5,0.7504835589941973
62d_combined,2024-09,2024-09-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,279.0,205.0,74.0,0.7347670250896058
62d_combined,2024-10,2024-10-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,297.5,215.5,82.0,0.7243697478991596
62d_combined,2024-11,2024-11-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,279.5,210.5,69.0,0.7531305903398927
62d_combined,2024-12,2024-12-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,226.0,185.0,41.0,0.8185840707964602
62d_combined,2025-01,2025-01-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,254.5,196.5,58.0,0.7721021611001965
62d_combined,2025-02,2025-02-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,227.5,175.5,52.0,0.7714285714285715
62d_combined,2025-03,2025-03-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,249.0,191.5,57.5,0.7690763052208835
62d_combined,2025-04,2025-04-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,248.5,189.0,59.5,0.7605633802816901
62d_combined,2025-05,2025-05-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,261.0,194.0,67.0,0.7432950191570882
62d_combined,2025-06,2025-06-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,219.5,148.5,71.0,0.6765375854214123
62d_combined,2025-07,2025-07-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,310.0,214.5,95.5,0.6919354838709677
62d_combined,2025-08,2025-08-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,249.5,170.0,79.5,0.6813627254509018
62d_combined,2025-09,2025-09-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,276.0,171.0,105.0,0.6195652173913043
62d_combined,2023-10,2023-10-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,67.0,46.0,21.0,0.6865671641791045
62d_combined,2023-11,2023-11-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,65.5,43.0,22.5,0.6564885496183206
62d_combined,2023-12,2023-12-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,66.5,44.0,22.5,0.6616541353383458
62d_combined,2024-01,2024-01-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,90.5,63.5,27.0,0.7016574585635359
62d_combined,2024-02,2024-02-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,69.0,49.0,20.0,0.7101449275362319
62d_combined,2024-03,2024-03-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,64.5,49.5,15.0,0.7674418604651163
62d_combined,2024-04,2024-04-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,83.5,60.0,23.5,0.718562874251497
62d_combined,2024-05,2024-05-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,72.5,53.5,19.0,0.7379310344827587
62d_combined,2024-06,2024-06-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,86.0,60.0,26.0,0.6976744186046512
62d_combined,2024-07,2024-07-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,83.5,64.0,19.5,0.7664670658682635
62d_combined,2024-08,2024-08-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,95.0,67.0,28.0,0.7052631578947368
62d_combined,2024-09,2024-09-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,75.0,50.0,25.0,0.6666666666666666
62d_combined,2024-10,2024-10-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,98.0,73.0,25.0,0.7448979591836735
62d_combined,2024-11,2024-11-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,80.0,55.0,25.0,0.6875
62d_combined,2024-12,2024-12-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,86.0,63.0,23.0,0.7325581395348837
62d_combined,2025-01,2025-01-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,91.0,53.0,38.0,0.5824175824175825
62d_combined,2025-02,2025-02-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,89.5,59.0,30.5,0.659217877094972
62d_combined,2025-03,2025-03-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,109.5,78.0,31.5,0.7123287671232876
62d_combined,2025-04,2025-04-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,101.0,63.0,38.0,0.6237623762376238
62d_combined,2025-05,2025-05-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,99.5,75.0,24.5,0.7537688442211056
62d_combined,2025-06,2025-06-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,90.0,62.5,27.5,0.6944444444444444
62d_combined,2025-07,2025-07-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,91.5,57.0,34.5,0.6229508196721312
62d_combined,2025-08,2025-08-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,98.0,58.5,39.5,0.5969387755102041
62d_combined,2025-09,2025-09-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,114.0,73.0,41.0,0.6403508771929824
62d_combined,2023-10,2023-10-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,185.5,123.5,62.0,0.6657681940700808
62d_combined,2023-11,2023-11-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,201.0,136.5,64.5,0.6791044776119403
62d_combined,2023-12,2023-12-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,163.0,111.0,52.0,0.6809815950920245
62d_combined,2024-01,2024-01-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,213.0,124.5,88.5,0.5845070422535211
62d_combined,2024-02,2024-02-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,192.0,131.5,60.5,0.6848958333333334
62d_combined,2024-03,2024-03-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,194.0,139.0,55.0,0.7164948453608248
62d_combined,2024-04,2024-04-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,178.0,129.5,48.5,0.7275280898876404
62d_combined,2024-05,2024-05-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,215.0,144.5,70.5,0.672093023255814
62d_combined,2024-06,2024-06-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,194.0,138.0,56.0,0.711340206185567
62d_combined,2024-07,2024-07-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,209.0,155.5,53.5,0.7440191387559809
62d_combined,2024-08,2024-08-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,215.0,156.0,59.0,0.7255813953488373
62d_combined,2024-09,2024-09-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,175.0,125.5,49.5,0.7171428571428572
62d_combined,2024-10,2024-10-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,215.5,165.0,50.5,0.765661252900232
62d_combined,2024-11,2024-11-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,197.5,140.5,57.0,0.7113924050632912
62d_combined,2024-12,2024-12-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,176.5,142.5,34.0,0.8073654390934845
62d_combined,2025-01,2025-01-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,204.0,153.5,50.5,0.7524509803921569
62d_combined,2025-02,2025-02-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,191.5,134.5,57.0,0.7023498694516971
62d_combined,2025-03,2025-03-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,182.0,130.5,51.5,0.717032967032967
62d_combined,2025-04,2025-04-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,196.0,150.0,46.0,0.7653061224489796
62d_combined,2025-05,2025-05-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,174.5,130.5,44.0,0.7478510028653295
62d_combined,2025-06,2025-06-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,208.0,160.0,48.0,0.7692307692307693
62d_combined,2025-07,2025-07-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,231.5,192.0,39.5,0.8293736501079914
62d_combined,2025-08,2025-08-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,159.5,135.0,24.5,0.8463949843260188
62d_combined,2025-09,2025-09-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,187.0,140.5,46.5,0.7513368983957219
62d_combined,2023-10,2023-10-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,121.5,64.5,57.0,0.5308641975308642
62d_combined,2023-11,2023-11-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,105.0,59.5,45.5,0.5666666666666667
62d_combined,2023-12,2023-12-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,105.5,63.0,42.5,0.5971563981042654
62d_combined,2024-01,2024-01-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,121.0,67.5,53.5,0.5578512396694215
62d_combined,2024-02,2024-02-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,122.0,68.5,53.5,0.5614754098360656
62d_combined,2024-03,2024-03-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,122.0,76.0,46.0,0.6229508196721312
62d_combined,2024-04,2024-04-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,102.0,64.5,37.5,0.6323529411764706
62d_combined,2024-05,2024-05-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,133.0,78.0,55.0,0.5864661654135338
62d_combined,2024-06,2024-06-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,145.0,75.5,69.5,0.5206896551724138
62d_combined,2024-07,2024-07-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,128.0,81.0,47.0,0.6328125
62d_combined,2024-08,2024-08-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,132.5,87.0,45.5,0.6566037735849056
62d_combined,2024-09,2024-09-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,161.0,120.5,40.5,0.7484472049689441
62d_combined,2024-10,2024-10-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,145.0,110.5,34.5,0.7620689655172413
62d_combined,2024-11,2024-11-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,157.0,120.0,37.0,0.7643312101910829
62d_combined,2024-12,2024-12-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,138.5,112.0,26.5,0.8086642599277978
62d_combined,2025-01,2025-01-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,135.0,95.0,40.0,0.7037037037037037
62d_combined,2025-02,2025-02-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,139.0,89.0,50.0,0.6402877697841727
62d_combined,2025-03,2025-03-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,124.0,93.0,31.0,0.75
62d_combined,2025-04,2025-04-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,126.5,78.0,48.5,0.616600790513834
62d_combined,2025-05,2025-05-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,143.0,75.0,68.0,0.5244755244755245
62d_combined,2025-06,2025-06-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,120.0,69.0,51.0,0.575
62d_combined,2025-07,2025-07-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,172.5,103.0,69.5,0.5971014492753624
62d_combined,2025-08,2025-08-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,136.5,70.5,66.0,0.5164835164835165
62d_combined,2025-09,2025-09-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,174.5,93.5,81.0,0.5358166189111748
62d_combined,2023-10,2023-10-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,138.0,66.5,71.5,0.48188405797101447
62d_combined,2023-11,2023-11-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,123.5,84.5,39.0,0.6842105263157895
62d_combined,2023-12,2023-12-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,94.0,64.0,30.0,0.6808510638297872
62d_combined,2024-01,2024-01-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,110.5,58.5,52.0,0.5294117647058824
62d_combined,2024-02,2024-02-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,113.0,69.0,44.0,0.6106194690265486
62d_combined,2024-03,2024-03-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,125.5,82.5,43.0,0.6573705179282868
62d_combined,2024-04,2024-04-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,126.5,76.0,50.5,0.6007905138339921
62d_combined,2024-05,2024-05-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,144.0,78.0,66.0,0.5416666666666666
62d_combined,2024-06,2024-06-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,143.0,99.0,44.0,0.6923076923076923
62d_combined,2024-07,2024-07-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,177.5,116.5,61.0,0.6563380281690141
62d_combined,2024-08,2024-08-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,145.0,105.5,39.5,0.7275862068965517
62d_combined,2024-09,2024-09-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,136.0,108.5,27.5,0.7977941176470589
62d_combined,2024-10,2024-10-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,153.5,106.5,47.0,0.6938110749185668
62d_combined,2024-11,2024-11-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,140.0,109.5,30.5,0.7821428571428571
62d_combined,2024-12,2024-12-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,129.0,92.0,37.0,0.7131782945736435
62d_combined,2025-01,2025-01-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,157.0,104.0,53.0,0.6624203821656051
62d_combined,2025-02,2025-02-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,139.5,105.5,34.0,0.7562724014336918
62d_combined,2025-03,2025-03-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,156.0,119.0,37.0,0.7628205128205128
62d_combined,2025-04,2025-04-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,135.5,96.5,39.0,0.7121771217712177
62d_combined,2025-05,2025-05-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,125.0,88.0,37.0,0.704
62d_combined,2025-06,2025-06-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,159.0,110.0,49.0,0.6918238993710691
62d_combined,2025-07,2025-07-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,151.5,102.0,49.5,0.6732673267326733
62d_combined,2025-08,2025-08-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,134.0,99.0,35.0,0.7388059701492538
62d_combined,2025-09,2025-09-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,136.5,93.0,43.5,0.6813186813186813
62d_combined,2023-10,2023-10-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,159.0,105.5,53.5,0.6635220125786163
62d_combined,2023-11,2023-11-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,191.5,129.0,62.5,0.6736292428198434
62d_combined,2023-12,2023-12-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,154.0,103.5,50.5,0.672077922077922
62d_combined,2024-01,2024-01-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,188.5,108.5,80.0,0.5755968169761273
62d_combined,2024-02,2024-02-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,185.5,109.5,76.0,0.5902964959568733
62d_combined,2024-03,2024-03-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,185.5,124.0,61.5,0.6684636118598383
62d_combined,2024-04,2024-04-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,208.0,129.0,79.0,0.6201923076923077
62d_combined,2024-05,2024-05-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,220.5,152.0,68.5,0.6893424036281179
62d_combined,2024-06,2024-06-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,216.0,149.0,67.0,0.6898148148148148
62d_combined,2024-07,2024-07-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,239.5,174.5,65.0,0.7286012526096033
